source,dest,time
69686,32776,20080604
32776,30084,20080901
42384,66037,20080830
70911,32776,20070515
57508,32776,20070510
70905,32776,20080711
66202,66976,20080924
70904,32776,20080619
70905,32776,20070516
61380,32776,20080709
65608,32776,20080507
29135,35723,20080521
28051,32049,20070518
61380,32776,20080414
33506,30084,20080818
32433,32433,20071128
70905,32775,20080718
71242,71244,20080714
32776,29135,20080428
29134,32721,20080909
29135,29134,20080421
29135,30993,20080920
31989,59521,20070514
70905,32776,20080701
70905,32744,20080624
66211,69394,20080830
67014,32776,20080505
70905,32776,20080626
70905,29134,20070520
71952,29136,20080425
31828,32776,20080920
70867,66022,20080412
31950,32776,20080923
29945,29135,20080903
70905,32776,20080521
61388,32776,20080624
70905,32776,20080716
70375,29946,20070513
61380,32776,20080706
70905,32776,20080713
70858,32776,20080522
63095,32776,20080704
70861,69405,20070519
29944,66041,20070513
46077,55099,20070511
27954,30083,20080909
30083,32433,20080723
63212,32776,20080924
69687,32776,20080927
70374,32776,20080417
58608,29137,20080411
29137,30754,20070510
69394,42390,20080830
61345,71807,20070512
28051,29135,20080516
37341,32776,20080512
61380,32776,20080707
69611,32776,20080601
32776,31281,20080707
58842,57513,20080510
59164,60553,20080612
59164,60553,20090514
60103,58020,20091028
60103,59835,20090827
58700,60553,20091102
59164,58815,20081105
32433,60553,20081126
59164,60103,20080606
53992,57514,20091230
60552,59164,20090403
29134,60553,20080914
57419,59164,20090814
59164,60553,20090210
60553,60553,20081116
35821,36274,20080904
57341,58578,20090927
57078,57514,20091116
36161,35821,20080630
60553,60103,20090727
59164,60103,20090325
57513,53992,20091112
53992,57514,20091203
60552,58020,20091022
60103,60553,20080929
59164,57515,20091110
60103,58578,20091030
57893,57514,20091224
60552,59164,20090615
60552,59164,20090320
58073,57515,20091206
32716,60553,20091028
60553,60553,20090606
29135,35821,20080704
57390,58020,20091104
59164,60553,20090316
60553,29135,20090510
59164,60553,20090217
57419,59164,20090625
60553,59164,20080603
58364,60553,20091008
25992,29953,20080614
60553,29135,20081025
57271,60553,20090112
29134,60553,20090524
45621,60046,20080601
60553,60553,20090905
29523,60553,20080614
60581,59164,20080729
58020,60553,20091030
59164,59164,20080624
58844,60553,20090216
60046,45625,20080601
29524,26007,20080628
59164,60103,20080603
29134,29135,20080724
59164,60553,20080717
57419,59164,20090512
60103,58020,20091020
60552,44076,20080906
57185,60103,20091003
60552,60553,20090607
58067,57514,20091122
59140,60103,20081203
34422,36163,20080908
60553,59164,20080613
58577,60103,20090924
57184,58067,20091218
59164,60553,20080602
59164,60103,20080910
29135,60553,20090220
64774,60553,20090103
59164,60553,20080529
59134,60553,20080715
60103,59164,20080804
60103,58020,20090914
60553,29135,20090516
53992,57514,20091125
57387,58020,20091015
60553,60553,20091001
58364,60103,20080513
59164,60103,20090602
58067,57514,20091226
57339,59164,20080825
60591,60553,20090405
60553,60553,20081003
60103,58578,20091021
57416,60553,20090226
60103,58020,20091016
29135,60103,20090712
60552,59164,20081117
57386,59164,20090409
57512,57184,20091119
58814,60553,20090817
60104,60103,20081026
59135,60553,20090116
29638,36424,20080725
60591,59164,20080820
30560,60103,20080619
58019,58815,20091021
59164,60553,20090324
57419,60553,20080821
60046,29135,20081126
63163,60553,20090305
58816,60103,20081004
64774,60103,20090102
59164,60103,20090106
59164,60553,20081015
60103,60553,20090821
53991,57515,20091228
59164,60553,20090213
59164,60103,20090622
59164,60103,20090619
60553,60553,20090406
54814,60103,20090702
62437,60103,20081101
53992,57078,20091213
59164,60553,20090330
60553,60553,20080802
54813,59889,20090702
50460,58102,20080616
57512,57514,20091227
54810,60553,20090815
60103,58815,20080608
60103,59164,20090216
57403,60103,20091103
60553,57514,20090721
30738,60553,20080928
60552,60553,20090608
53757,57514,20091215
29135,67654,20080530
59140,60553,20081114
59164,60553,20081107
29135,60553,20080628
53992,57515,20091208
60104,51233,20090619
29135,60553,20080820
29134,60103,20090516
60046,35821,20080909
60552,59164,20090104
57411,60103,20090618
60103,29135,20080517
60103,58020,20091012
53825,57515,20091216
59164,60553,20081103
60103,60103,20090522
60103,59164,20080520
58814,60553,20090110
29134,29134,20090101
62886,60103,20090224
60103,60103,20090620
60552,59164,20080616
59164,60103,20080901
57512,56369,20091222
35821,35821,20070721
58815,60553,20090717
26059,60103,20090626
58182,60553,20091023
58814,60553,20081022
60103,60553,20090215
58539,60553,20090910
62156,57514,20091025
60553,59164,20080824
60103,60046,20080601
57419,60553,20080904
60104,60553,20081011
60552,59164,20080627
57513,53521,20091203
60553,35821,20080913
60103,53252,20080618
59164,58814,20081112
57339,59164,20090317
60104,29135,20090412
58182,60103,20090927
29634,60553,20090101
56714,57514,20091207
29135,35821,20080831
58816,60103,20081026
57513,54382,20091122
57426,60553,20091014
40611,60553,20080607
60103,58020,20091026
60552,59164,20090116
60103,60103,20090725
59164,60553,20080825
60103,59164,20080630
57426,60103,20090928
60553,59164,20080716
57385,59164,20090603
59164,60553,20080528
60552,56192,20090913
57339,59164,20090327
60553,60103,20081124
60103,58020,20090915
35821,29135,20080720
63095,60553,20090304
60103,60103,20090616
60553,60103,20090811
57389,58020,20091014
57339,59164,20081114
59164,58367,20080512
59164,60553,20081106
48537,60553,20080822
59164,60553,20090212
59164,60553,20090525
60553,62710,20090304
60103,60103,20081129
32433,35821,20080722
27196,36274,20090101
57339,58814,20090609
58815,60553,20081027
60045,60553,20091024
35821,18983,20080712
49335,60103,20080522
58814,59164,20090218
57385,59164,20080924
59164,60553,20081009
60552,59164,20090601
57386,60553,20091031
59164,60103,20080604
57411,59164,20081204
60553,29135,20081001
60553,62710,20090303
58814,57898,20091007
59164,60103,20090113
58579,60553,20090917
60552,58366,20080513
60103,59164,20080922
60103,59164,20090219
51706,60553,20080812
59164,60553,20080610
57946,58099,20091219
60103,59164,20080702
60103,59164,20090217
57078,57514,20091112
60103,59164,20090622
59164,60103,20080924
60103,59164,20090612
28045,29135,20080712
60552,59164,20090414
58364,60553,20080512
59164,60103,20090512
57419,60553,20090923
60104,60553,20091017
57340,60553,20091031
29636,25994,20080614
60103,59164,20081023
45339,60553,20090624
57419,59164,20090407
60103,58842,20080510
58182,60553,20090916
63322,35821,20081125
60489,60553,20081029
35821,29135,20080705
32775,29134,20080815
57745,60103,20091025
59164,60103,20080714
59164,60103,20090218
45799,41970,20080523
60103,59164,20080721
55720,57512,20091204
51022,60553,20080923
53326,32048,20070728
26007,29135,20080524
60553,60553,20080823
60103,59164,20080523
62368,59885,20090227
62927,60553,20090225
60103,57184,20090911
57078,57514,20091118
57512,53992,20091202
50459,60553,20081110
60552,59164,20090223
57339,59164,20090220
57385,58371,20080620
33196,29135,20080722
29135,60103,20081001
60103,60553,20090214
29135,35821,20080713
60591,57185,20090908
29135,60553,20080524
60552,59164,20090521
59164,60553,20080819
53993,57514,20091222
53985,57514,20091201
35821,36273,20080831
60553,59164,20080905
59164,60103,20090410
60103,59164,20081118
58817,59070,20091107
60553,60553,20080920
57512,53987,20091209
60103,59164,20090525
60552,59164,20090515
60103,59164,20090316
34935,60553,20090615
36400,29135,20080903
53992,57857,20091109
62709,60553,20090311
59164,60553,20080429
59164,59164,20080526
32992,29134,20080718
58652,60553,20091015
60553,60103,20090208
57512,53838,20091229
60103,29135,20080622
29135,60553,20090306
59164,60103,20090108
60552,59164,20090324
60552,62710,20090312
57514,60553,20090721
60103,60553,20090818
58814,60553,20090805
60553,60103,20091008
58363,60553,20080514
58844,60553,20090630
59135,59164,20090106
60553,60553,20091006
62711,60553,20090309
60104,60553,20090111
60553,60553,20080930
57099,57514,20091117
29135,57514,20091231
58814,60553,20090806
59164,60553,20080905
60103,29135,20081205
57513,54382,20091111
29135,35821,20080711
60043,60553,20090822
59164,60103,20090515
29135,26007,20080517
57427,60553,20091012
58182,60553,20091105
58815,60553,20090808
60486,55097,20090210
60103,50391,20080717
32038,60553,20080808
32433,60553,20090313
26059,60553,20090528
57386,59164,20081031
60283,58367,20080421
60103,60553,20081103
57339,59164,20090213
59140,60103,20090612
51266,60103,20090416
58814,60553,20090705
60103,59164,20080722
57512,54382,20091212
60581,62710,20090225
59164,60103,20080709
32721,34422,20081028
29135,60103,20090605
60103,59164,20090211
32777,60553,20090107
60104,62710,20090224
57339,59164,20090531
60553,35821,20080927
60553,60553,20090308
53992,57512,20091130
40032,40647,20080606
57386,59164,20090402
59164,60103,20090408
45338,50516,20080605
57427,60553,20091026
60103,60553,20081115
57515,57515,20091227
58765,60103,20090915
59164,60103,20080618
60103,59164,20090629
60552,59137,20090101
57340,58020,20090923
60103,62710,20090306
61463,59164,20081205
59164,60553,20080707
62709,29135,20090306
59164,60553,20080710
59164,60553,20090326
60103,60553,20080820
60103,58020,20091102
57078,57514,20091126
60046,60553,20081006
60103,60103,20090115
60103,59164,20080606
60553,59164,20080602
58643,60103,20090402
57386,59164,20090514
29135,60553,20080622
58360,60103,20080515
57513,56713,20091220
60103,62710,20090309
60103,60103,20090801
36427,29135,20080723
54810,60553,20090816
59164,60553,20090518
60553,59164,20080604
40072,60553,20081121
60103,60553,20090910
52787,52787,20090810
60552,59164,20081030
59164,60553,20081013
60103,59164,20081119
60103,58020,20091027
57386,60553,20080911
60103,60103,20090731
59164,60553,20090603
60553,29135,20090712
60553,60103,20090307
58814,64774,20090103
57338,62710,20090311
60553,58020,20091106
32777,60103,20080826
59164,60103,20080716
29134,60553,20081021
59164,60553,20081024
58105,64174,20080510
59140,60553,20080725
59164,59164,20080710
29135,29137,20080628
60103,58797,20081010
57386,59164,20081113
57411,59164,20090212
60103,59164,20080619
29134,35821,20080627
58814,50673,20090401
60553,60553,20080901
60103,59164,20080819
60046,35821,20090117
60103,59164,20080814
59164,60103,20080605
59164,60103,20090320
29135,35821,20081127
59164,59164,20080701
57513,53992,20091213
58537,60553,20090909
60553,59164,20080724
57405,60553,20091106
59164,60553,20080520
60103,60103,20090411
59164,60103,20090625
60104,60103,20091011
59164,60553,20080702
60103,60103,20081108
57339,59164,20081008
35781,29135,20090118
60552,60103,20081204
33107,60553,20090628
62711,60553,20090312
58020,60103,20090921
60581,60553,20090719
29134,60553,20080815
29135,60553,20080723
60553,60103,20090708
58066,57515,20091120
56712,57514,20091124
61054,58538,20090909
60552,62710,20090227
50463,60553,20080814
59164,60553,20080721
58166,60103,20090925
60553,60103,20090314
58577,60553,20091027
59164,60553,20080922
60103,58814,20090628
62896,60553,20090919
59164,60553,20080703
60552,60103,20090404
60103,57184,20090907
60103,60553,20090527
29137,29135,20080628
60103,59164,20080805
32433,60553,20090328
58182,60553,20091029
60552,59164,20090112
57513,53521,20091123
59164,60553,20090109
58652,60553,20091010
36004,31983,20090101
59164,60553,20090601
60103,59164,20080903
60103,60553,20090820
59164,60103,20090403
60553,60103,20090917
58367,60553,20080516
60553,29135,20081018
59164,59164,20081121
60103,59164,20090326
60103,59164,20080811
29135,60553,20081018
59137,59164,20090101
59164,60553,20090623
60553,60103,20090531
59164,60103,20081117
59164,60553,20080617
60553,59164,20080607
59164,60103,20080728
60103,59164,20090319
57513,53992,20091126
60553,58366,20080516
60552,59164,20090323
60103,60553,20090829
55454,57515,20091217
60103,59164,20080728
60552,59164,20090618
58814,60553,20090717
59164,60103,20090323
29135,35821,20080718
57184,60553,20090908
60025,60103,20091101
35821,36424,20080714
59164,59164,20090413
58814,60553,20091004
58814,60553,20081122
60552,29135,20090328
59164,60553,20090327
57513,56368,20091208
60103,59164,20080530
57427,60553,20090922
58368,60553,20080418
29134,60553,20090412
57513,53521,20091206
60553,60553,20090714
64793,29134,20090313
59164,60553,20081120
60103,35821,20080907
56856,60103,20091022
60104,58578,20090923
60103,50462,20081019
60553,58020,20091012
60263,60553,20090317
58815,60553,20090926
60553,58020,20091103
60553,60103,20090713
60103,58539,20090623
58814,60103,20090329
60103,59164,20080610
60103,59164,20080625
29135,35821,20080719
59164,60553,20090610
60103,60103,20081002
60553,60103,20090604
53990,57514,20091214
60103,60103,20090716
60103,60553,20090227
57416,60553,20090310
60553,62710,20090305
60103,62709,20090226
60104,60553,20090318
60552,59164,20090109
60103,60103,20081023
60103,59164,20080826
60553,60103,20090627
60103,59164,20081106
60103,60553,20090321
60046,60553,20080601
60553,60553,20081005
53834,57514,20091119
57386,59164,20090526
60103,58366,20080514
57386,59164,20080812
59164,60103,20081020
60103,62710,20090310
32433,60553,20081128
60103,58814,20080926
60553,59164,20080521
60103,59164,20080817
57511,53982,20091130
60553,60553,20080831
35856,60553,20090319
51264,60103,20080908
60103,29135,20081020
60554,62710,20090313
59164,60553,20090219
58577,57514,20091211
60553,60103,20090823
60103,60553,20080817
60553,29135,20090528
58844,60103,20090513
60553,58020,20091105
59164,60553,20090211
60581,59164,20080815
60103,59164,20080611
60103,59164,20081112
60103,60103,20090902
59164,60103,20090629
59164,60103,20080708
60103,29134,20080820
59164,58814,20081118
40647,60103,20090415
56923,60553,20090907
60103,60103,20090819
59164,60553,20080611
29525,30741,20080524
60103,60553,20090711
60103,58020,20090924
35821,29135,20081128
60489,60553,20081010
60553,59164,20080828
60552,59164,20090331
29629,32130,20080614
26007,29135,20080628
33504,29134,20090220
60553,60553,20090726
60103,58578,20090916
58652,58814,20091104
57385,59164,20080708
60553,60553,20080925
57419,59164,20090610
58367,58367,20080513
60103,29135,20081102
29135,58815,20081025
35821,36424,20080723
59164,60553,20090401
60553,59135,20080527
58816,60553,20090621
66837,29135,20080530
60552,59164,20090416
58814,60103,20090807
60552,59164,20080617
60104,60553,20091002
57513,56369,20091216
29135,35821,20080724
57419,59164,20080709
53833,57514,20091221
54817,60553,20090930
59164,60103,20090526
60103,29135,20080713
58814,60103,20080916
59164,60103,20080519
60553,29135,20090524
59164,60553,20091016
60103,59164,20080715
60104,60103,20090722
56713,57513,20091209
57513,56369,20091214
59164,60553,20080527
60553,60553,20090830
60103,29135,20090613
29523,36273,20080910
50393,60553,20090814
60103,59164,20080626
32721,60553,20080705
57385,59164,20080703
59164,60553,20081014
60552,59164,20081201
60552,58020,20090920
60104,60103,20090809
60103,29135,20080831
57513,53521,20091125
29135,35821,20080613
59164,60103,20080818
60553,60553,20080405
60553,60553,20090523
58368,58367,20080515
60103,59164,20080925
60553,60103,20090723
58816,59164,20090602
59164,60103,20080521
32038,35821,20081102
58814,57184,20090907
60553,60103,20090720
60553,60553,20090322
60103,60553,20080915
29638,29135,20080914
62437,60103,20091005
59140,60553,20081108
58814,29135,20090628
22315,58829,20080608
62711,60553,20090303
57513,53982,20091108
60553,60553,20090611
59164,60553,20080526
64174,60103,20080510
58844,60553,20090407
26007,26007,20080712
29135,60103,20080712
29135,60103,20080530
32776,35821,20080903
60552,59164,20081028
60553,60553,20090715
58814,64774,20090101
60553,60103,20090417
57507,58150,20091115
57512,53521,20091118
57424,57540,20091009
60103,58020,20090922
59164,60553,20081030
60104,59164,20090209
58814,21496,20080608
57416,60553,20090302
57339,59164,20080821
59164,60103,20090104
54818,60553,20091013
59164,60553,20090331
29953,29628,20080614
60553,35821,20080430
60553,60103,20090617
50674,60553,20081031
51810,60103,20080625
60552,59164,20081014
60553,60553,20081012
60553,60553,20090802
58067,57515,20091212
53992,57514,20091213
60103,59140,20080922
55173,56710,20091216
60103,58020,20091029
60553,58102,20080615
59164,60553,20080827
60553,60103,20090509
59164,60553,20090414
60103,58367,20080417
60103,60553,20090906
60103,60553,20080824
57386,59164,20081203
60104,60553,20081016
60103,60103,20080623
60249,58364,20080418
60591,44021,20090709
35821,60103,20070722
28050,29135,20070818
29136,28051,20070818
31935,30653,20080715
29876,30652,20080909
31141,58041,20080511
30529,31855,20081011
31306,41178,20080619
30464,30465,20080925
30322,29876,20080908
29930,30373,20080915
30900,30652,20081006
30653,36273,20080906
29135,29134,20080605
36426,31307,20080621
31615,28345,20080917
30652,30653,20080510
32038,32038,20080605
31141,33528,20080702
31146,31306,20081012
32776,29135,20080622
29135,31849,20080703
31935,29876,20080912
31614,31184,20080913
30652,33363,20080703
31114,31140,20080914
31183,31185,20080512
31272,31185,20080916
29135,31186,20080523
31891,44103,20080820
32804,44326,20080718
31625,31183,20081008
29256,31306,20080920
31625,31829,20080824
31935,31309,20080607
30140,29876,20080923
29135,31308,20080531
32554,51214,20080621
31015,30877,20080926
31935,40955,20080719
30877,28851,20071006
28852,28851,20071008
28852,29138,20071006
32433,29630,20071002
28049,28851,20071009
33185,29135,20070723
33389,29134,20070724
36106,37072,20070722
33180,29135,20070729
27796,33238,20070727
33223,33157,20070727
29136,33238,20070723
26008,33238,20070726
44334,44643,20081120
28790,44643,20081111
57397,44643,20081123
45646,47275,20081112
44005,38066,20081204
46324,60487,20081113
51971,44643,20081121
42435,44643,20081109
46324,47273,20081211
44001,44644,20081119
44008,44643,20081119
44643,53279,20081123
40737,44643,20081208
41654,43991,20081207
54746,54830,20081208
47751,53279,20081120
44644,46200,20081121
53326,44643,20081210
44391,38049,20081203
45252,41828,20081205
40847,41244,20081118
36272,35609,20081111
42775,43153,20081213
46558,44643,20081112
40725,44643,20081206
46409,44002,20081113
48564,53178,20081123
46200,56953,20081121
41656,44643,20081107
32689,32689,20081111
46324,43295,20081208
44333,56935,20081115
55582,55803,20081120
42435,44643,20081109
44005,40725,20081206
47752,47276,20081122
36004,34479,20081111
42437,44643,20081210
47671,34205,20081121
54224,55803,20081112
28808,44002,20081204
40814,44643,20081205
44643,44643,20081207
44663,44643,20081117
46559,44643,20081211
46326,45251,20081116
45251,44643,20081205
44334,47276,20081120
53945,55673,20081123
44010,44643,20081209
51237,50594,20081210
40737,44643,20081122
47671,44555,20081113
45869,36422,20081122
56222,44643,20081214
49828,53323,20081210
45965,45962,20081116
47923,47275,20081111
44643,42479,20081110
22546,30720,20081211
44644,44643,20081120
38049,44643,20081203
42437,44643,20081202
57454,54745,20081208
36274,34534,20081204
44644,40176,20081205
44643,44643,20081209
44649,42319,20081110
47696,47693,20081111
44643,44643,20081209
44647,44643,20081115
44339,59501,20081117
44003,46381,20081108
44007,44005,20081119
44643,43991,20081210
28852,33191,20081208
26105,33191,20081218
26262,25918,20081203
30624,33193,20081210
28383,32720,20081203
31113,14995,20080510
30917,30584,20080527
31113,30918,20080506
30962,28614,20080627
30918,30966,20080430
31112,30411,20080505
34438,27798,20090326
36239,34441,20090109
36988,37049,20081205
25883,34440,20090112
35998,34440,20090624
25879,28047,20090116
36323,34440,20081206
30260,25883,20090112
27798,31015,20090225
34438,34440,20090613
33012,33770,20081206
34438,28874,20090406
35866,34440,20090316
36520,34440,20081120
30877,34440,20090610
34439,27798,20081103
34443,27798,20090319
32648,27798,20081030
31013,34440,20081031
34440,32587,20081212
35866,34439,20090318
34438,34439,20090615
33005,34440,20081102
34441,9702,20081216
27818,34438,20090326
34674,34674,20090211
34438,34440,20090121
36181,34441,20090630
34440,37612,20090112
34443,34439,20090309
34438,34440,20090614
25883,34440,20090120
33214,34440,20081117
32182,34440,20090604
34444,34440,20090221
34440,34440,20081106
31014,34440,20090407
34440,32996,20090223
33543,34440,20090315
34438,34438,20090601
31559,34440,20090321
35046,35302,20090322
27798,34440,20090621
32592,34440,20090413
34439,33005,20090517
30622,34440,20090115
34438,34440,20090610
34440,34440,20081213
31015,34440,20081111
27587,34440,20090112
28852,34440,20090216
28320,27587,20090112
28854,34440,20090305
34443,34440,20090331
34440,34440,20081102
34440,34440,20081110
36182,31999,20090201
32647,34440,20081228
31951,28874,20081111
31015,33276,20081208
35784,12979,20081215
34440,30622,20090209
34440,34440,20081116
35830,34440,20090222
35866,34440,20090420
34440,27798,20090115
36868,27225,20081202
35906,34438,20090319
34440,27818,20090215
34440,27798,20090513
32728,34440,20090201
34440,34440,20090515
36182,36296,20090110
37064,32716,20090210
28874,34439,20090313
32694,34440,20081101
31559,34440,20081214
35998,34439,20090311
32647,34440,20090330
37284,34440,20090108
34440,25879,20090116
27798,34440,20090628
31559,34440,20081217
34440,34440,20081108
32647,27225,20081226
31013,34441,20081107
34440,27798,20090225
31946,27798,20081107
35999,34440,20090412
34438,34439,20090401
32587,34440,20090113
34444,34440,20090531
29890,34440,20090513
31935,34440,20090602
32647,25883,20081122
36366,34440,20081212
33963,34440,20081216
36283,32587,20081202
9702,31559,20081217
34441,34440,20081116
28863,27225,20090203
33057,31559,20081214
28855,34440,20090514
28807,23858,20081204
33006,34440,20090314
34438,34440,20090603
35046,34440,20090405
28872,34440,20081210
32852,34440,20081218
32647,34440,20090613
34441,34440,20081213
34440,34440,20081221
34443,34080,20081219
36296,34440,20090110
34438,34440,20081207
34439,34440,20090402
23551,34440,20081122
36867,36377,20081204
31015,34441,20081030
34440,34440,20081030
33773,36377,20081206
34438,34440,20090516
32648,27798,20090609
32647,27798,20090421
32802,34440,20090114
33104,33087,20081228
34438,34440,20090618
32647,34440,20081213
33005,34440,20090517
34438,27798,20081208
34102,34440,20090117
34443,34440,20081107
28848,34440,20090205
30826,34440,20090211
27818,34440,20090613
35866,34440,20090524
34438,27798,20090621
27818,34441,20081203
34439,34440,20090420
34440,34440,20081110
35865,34440,20090214
21522,34440,20081227
34438,34440,20090617
37067,34440,20081106
25883,27798,20081202
36989,34440,20090210
32587,34440,20081202
34438,34440,20090608
34440,34440,20090416
32587,34440,20081205
36868,27225,20090119
34444,34440,20090607
34438,34440,20090208
36520,34441,20090111
34438,34440,20090328
32850,34440,20090520
34443,34438,20090327
9702,36868,20081117
34438,34440,20090703
34439,33057,20090108
34438,34440,20090523
35998,34440,20090419
34439,34440,20090307
34440,34440,20090207
28864,34440,20090119
34440,34440,20090406
36079,34440,20090118
34443,34440,20081220
32777,28874,20090319
36306,34440,20090623
36182,34440,20090118
34440,34440,20090216
29135,32433,20081204
32433,32433,20090304
29135,32789,20081006
36920,37573,20090304
29636,28780,20090228
29135,33111,20080528
33111,33111,20080525
29134,33111,20080523
33111,29135,20080527
32433,33111,20080530
33111,29135,20080529
30652,30653,20080510
31183,31185,20080512
33111,29135,20080523
32776,33111,20080522
33111,29135,20080602
29135,33111,20080527
28863,32379,20080710
29136,29135,20080527
31988,29135,20080531
32433,29135,20080701
30691,29135,20080621
30691,30691,20080711
33443,29135,20080510
29135,28878,20080519
29136,31380,20080512
32776,32776,20080223
29135,28863,20080715
30691,29135,20080710
31293,29135,20080601
32380,32433,20080412
30691,32433,20080128
29135,31293,20080523
29137,32433,20080408
30753,29530,20080411
29135,34755,20080530
29135,29506,20080528
31988,29135,20080522
29137,29137,20080520
29135,29505,20080516
29131,32433,20080428
32776,33111,20080214
29134,32776,20080415
32433,28864,20080710
19965,26054,20080407
29136,29135,20080509
29137,32433,20080627
32721,25972,20080411
29136,30184,20080505
29136,32433,20080622
29135,29137,20080520
29135,32721,20080609
29135,31132,20080428
29136,29135,20080414
31988,31290,20080517
32433,29139,20080707
32775,29135,20080416
29137,29135,20080714
34114,32429,20080412
29136,29135,20080508
29136,29136,20080526
29137,29135,20080605
32433,29572,20080202
31988,29631,20080426
29137,29135,20080506
31386,29675,20080412
29137,29135,20080409
32010,31989,20080410
29137,29135,20080416
32717,29135,20080124
28643,35195,20080411
29135,30088,20080709
33107,36485,20080407
36970,37341,20071203
25982,25982,20071215
32433,29135,20080630
29670,28793,20080629
28865,28208,20080328
25981,25982,20080309
25604,25735,20080328
26057,25364,20080309
25981,26489,20080309
32433,32717,20071207
28861,27945,20080402
25365,25982,20080309
36487,36216,20071203
29902,29670,20080629
32433,32433,20090507
32433,32433,20090506
29135,35305,20090911
25370,25599,20090905
29135,35305,20090914
25600,25369,20090801
29134,33545,20090917
33546,29135,20090918
28632,35305,20090918
29134,31919,20090918
29134,29135,20091012
33504,25531,20090828
33544,35305,20090912
33545,35305,20090913
29135,35305,20090909
25613,25370,20090829
25370,28048,20090830
33118,35305,20090915
32776,27798,20090417
33207,33111,20090731
22625,22593,20090419
29135,29135,20090603
37345,36283,20090209
34130,29135,20080903
36562,29135,20090318
36092,29135,20090324
21218,22621,20090419
29135,29135,20070427
32776,30084,20080901
36228,32721,20090209
33503,32765,20080911
33214,29135,20090403
33506,30084,20080818
37342,29135,20090113
36123,9715,20090614
29135,29135,20090619
34257,36462,20090527
29136,15615,20090519
29945,29135,20080903
28878,32832,20090112
36563,35797,20090519
37346,29135,20090520
25994,29369,20090419
28863,32004,20080930
37344,29135,20090206
32975,29135,20090325
28050,32692,20090331
32993,32993,20090515
28051,32692,20090307
33753,27446,20090414
29136,32692,20090415
35546,32097,20080910
32968,33107,20090620
29136,25577,20080221
33190,36420,20090614
33725,36634,20081229
25163,28050,20080515
28051,33756,20090421
33111,34343,20090703
35128,32097,20081208
22266,19854,20090803
36604,29135,20081226
32096,35770,20081021
34689,32097,20081113
29137,33031,20090412
26188,26813,20080227
32096,35770,20081204
32095,28051,20080902
32098,36634,20080916
28051,27820,20081019
25580,28051,20080228
32131,32097,20080829
28050,28051,20080917
25566,28051,20080513
32433,25165,20080213
28051,33527,20081109
34657,35770,20081030
36631,32097,20081021
28051,28051,20080510
29134,32433,20090425
32433,28051,20080911
35923,29135,20081230
29137,26029,20080306
33756,30828,20090416
33726,36634,20081016
28051,28050,20080316
33739,33118,20081012
35923,33814,20081114
35595,35771,20080909
32091,32098,20081117
32091,28051,20080910
32098,36635,20081118
36635,32097,20081210
31060,29654,20090503
30260,32097,20080903
33757,28051,20090327
33757,29134,20090420
33726,36635,20081210
32776,29135,20090827
29135,28051,20080517
50484,29135,20090924
45991,54987,20080722
36597,32097,20081104
32433,32097,20081023
49121,50538,20090823
33725,36635,20081225
37941,28051,20081024
35128,36634,20080903
32776,41956,20090927
35546,32097,20080912
35769,32097,20081128
32010,25000,20080514
33111,32900,20090623
32205,33111,20090702
28583,50757,20090509
29137,32692,20090729
28051,29135,20081109
49121,32992,20090617
35903,32097,20081203
32433,41956,20090826
25158,28051,20080506
28051,32097,20081208
41956,50482,20090806
34919,35770,20090106
27506,32097,20090108
32993,50484,20090519
29137,32288,20090408
32433,25941,20080511
28051,29135,20090404
32096,32097,20090106
50484,33154,20090624
50484,32776,20090613
50538,29135,20090902
32093,32098,20081218
49121,29135,20090823
32723,33152,20090928
28051,32180,20081227
30822,28050,20080528
33725,35770,20081113
32096,28050,20080925
28051,25000,20080226
33752,30761,20090707
27014,32002,20080520
32433,49121,20090513
33154,41956,20090821
34674,35496,20081028
32433,29135,20090819
50863,33107,20090703
49121,29135,20090920
33726,35770,20081023
32878,41956,20090928
50540,29135,20090915
32098,34619,20081211
27499,36635,20081203
49121,32433,20090523
33725,28051,20081224
33726,35770,20081107
49121,29135,20090913
29654,29135,20090811
33016,32993,20090519
29927,29135,20090224
29631,25948,20080522
31950,28846,20090416
29136,33752,20090414
41956,29135,20090806
35924,36636,20080917
49121,29135,20090923
34919,35770,20081020
50538,29135,20090928
50495,29135,20090917
34254,41956,20090909
48888,29135,20090922
32314,41956,20090921
25000,32952,20080303
35925,32097,20081217
29135,31113,20090223
33111,29636,20090623
35128,34263,20090106
29135,32879,20080229
50486,49121,20090808
36170,32097,20080901
33754,40660,20090320
29134,29135,20090405
50483,29135,20090812
32775,41956,20090915
32097,35770,20081020
35127,35770,20081218
35926,29135,20081022
49121,47662,20090815
35924,34656,20081223
49121,29135,20090826
50757,40647,20090329
33725,32098,20081112
29136,32289,20090322
29229,32776,20090514
30180,32692,20090707
29525,29135,20090812
29137,29135,20090302
29137,28050,20080502
50485,29135,20090918
33107,41956,20090922
50936,52717,20080315
28051,28051,20081022
29136,27669,20090824
34125,4868,20090321
50484,29135,20090909
33750,58219,20090418
50484,29135,20090831
55400,54987,20080725
48810,32433,20080525
50166,29135,20090910
25166,28051,20080516
31031,34420,20090516
50864,41956,20090925
28051,28051,20081018
50484,41955,20090901
27445,28051,20090415
33726,32097,20081105
35927,32097,20080916
29631,25163,20080528
28051,33754,20090324
50538,29135,20090831
33727,35848,20081014
32776,41956,20090918
