source,dest,time
28589,25363,20080916
26130,26130,20081111
29100,26129,20080917
25882,25882,20080922
25883,26087,20080913
26129,26129,20080619
25996,26122,20081105
25971,26130,20081212
22590,26129,20071215
27670,27724,20081213
27048,27380,20071210
32797,32832,20081207
25996,25785,20080827
26130,26086,20080906
25883,26536,20080919
26130,25883,20081101
26130,25503,20081106
29136,26130,20071219
27668,26130,20081019
26130,32597,20080830
25883,26130,20081212
28349,26130,20080116
26130,25883,20080918
26130,22593,20081028
26086,26086,20080920
26130,26130,20081018
26130,26130,20081109
25996,26130,20081109
26130,26130,20081208
25882,25882,20081014
25883,25882,20080829
32433,26130,20080923
26129,26131,20071207
27406,26130,20080826
24316,24316,20081031
29952,26129,20080803
27669,26129,20071210
29132,26130,20080810
36378,26129,20080921
27044,27380,20080923
26129,26129,20081214
25883,23707,20071213
25990,12985,20080830
23551,26130,20080923
25984,28870,20081105
36564,37341,20081109
28045,26131,20080110
36897,36897,20081018
26060,28777,20081016
25990,36564,20080625
25998,26130,20080620
25883,26131,20081116
25995,26130,20081004
27048,27048,20080921
13189,26409,20080914
26128,26130,20080821
25883,27669,20080919
27724,29135,20080618
26130,27380,20081030
26129,27380,20081104
26130,26130,20081209
26131,25985,20081113
25883,26130,20080911
26130,26130,20081203
25986,26130,20081106
27127,26129,20080925
25883,25996,20081014
29135,33364,20070510
33107,29532,20071022
29137,29532,20071010
32776,31385,20071102
29137,29532,20071104
29532,29135,20071016
29140,29135,20071103
29533,29135,20071022
29135,29532,20071018
32433,32433,20071128
29532,29135,20071018
29531,29135,20071030
29533,29135,20071015
29533,29135,20071027
29531,29135,20071108
32131,29135,20071023
32777,34558,20071013
32433,29135,20071109
32131,29135,20071012
29531,29135,20071011
29135,29637,20071017
29532,29135,20071019
29135,29532,20071026
31990,31290,20071101
32131,29135,20071024
32776,29532,20071030
29136,29532,20071023
29135,29532,20071017
29135,29632,20071015
28051,29135,20080516
30934,32012,20090228
30994,30655,20090311
29235,30994,20090617
30993,32014,20090314
28463,29791,20090418
25236,30992,20090303
30994,30934,20090106
30994,32014,20090620
31017,31935,20090527
30994,32014,20090705
30994,30994,20090714
30710,32004,20090423
30994,31860,20090107
30958,31235,20090718
31860,30994,20081026
30994,32004,20081214
31141,30994,20090413
31300,30994,20090227
32004,30988,20081213
30994,30934,20081218
32004,29791,20090422
30934,32014,20090619
30994,31312,20081216
32014,30994,20081205
31857,30994,20081217
28339,29274,20090417
32014,29791,20090318
30975,31860,20090618
29791,30934,20090416
31859,30994,20081204
17019,31856,20090225
31694,30280,20090605
31850,30994,20090111
31262,30994,20081226
30963,31282,20090625
30653,37115,20090611
30993,32014,20090219
30993,31860,20081224
32014,29791,20090504
32004,30934,20081105
30994,32004,20090728
29791,31860,20090507
30994,32004,20090215
31016,30994,20090313
30994,31546,20090724
32113,30994,20081212
30989,31858,20081115
25981,32014,20090115
30934,32004,20090524
30958,32004,20081216
30107,31860,20090504
32128,32004,20081109
32014,30994,20090228
30934,32014,20081024
31859,30994,20081220
29792,31114,20090424
30994,30994,20090708
31935,31935,20090430
28642,31017,20090530
32014,30934,20090513
30975,32014,20090624
30975,32014,20081031
30652,30994,20090303
32014,30994,20090517
32004,30934,20090114
32014,29399,20090510
32014,30994,20090706
32014,30107,20090503
32014,31141,20090412
32013,30971,20090116
31860,31235,20090727
30988,31860,20081215
30994,32014,20090301
32014,31235,20090608
30994,31937,20081027
31323,30934,20090609
31855,31859,20081107
31858,29791,20090507
32014,30989,20090531
36766,30989,20090611
30937,30994,20090725
32014,30994,20090722
32014,30994,20090408
32004,30994,20090213
30989,31668,20090318
30975,31860,20090726
30988,31860,20090720
31935,30934,20090501
31113,32014,20081025
30994,29791,20090603
30994,29399,20090518
30989,32014,20090114
30989,29406,20090625
30994,30989,20090520
30366,31648,20081225
32014,29791,20090417
31111,30994,20090324
31667,29399,20090612
30994,31860,20081107
31301,31961,20090216
32014,30994,20090516
30994,31860,20090305
30934,31033,20081221
30654,30988,20090622
31301,32014,20090608
31907,32014,20081104
32325,32111,20081103
32014,30989,20090715
30708,30835,20090502
31855,30994,20090619
31860,31232,20090107
30655,32004,20090412
31860,31017,20090720
32014,30994,20090716
31614,30994,20090606
32014,30994,20090103
30994,31935,20090403
31852,32014,20081201
29792,30922,20090508
31937,32014,20090615
32014,30975,20081231
31851,32014,20090406
30975,31058,20081029
32324,30994,20081121
30994,32014,20090408
30934,32736,20090517
30994,32004,20081111
31860,31858,20090102
31858,30994,20081112
30989,32014,20090103
31874,31874,20081207
28614,17019,20090224
31849,30989,20090307
31946,31931,20090224
31018,32014,20081028
30988,32014,20090101
32014,30994,20090607
32014,30994,20090301
28617,31937,20081210
32014,32014,20081231
30994,31859,20090531
31937,30994,20081027
31139,31855,20090722
32014,31016,20081214
30902,30994,20090616
31858,30988,20081116
31860,30934,20081120
30934,32014,20090516
31856,30994,20090602
32004,30934,20081108
31858,30994,20090615
30994,32014,20081213
32014,30994,20090629
31141,31874,20081210
30994,32012,20081121
30994,32004,20081112
30993,31669,20090621
32014,30994,20090620
30708,32014,20081030
30994,30994,20090214
31859,30994,20090102
32014,30934,20081028
30922,31935,20090509
29791,32004,20090419
32014,30994,20090219
30994,32014,20090629
31859,30934,20090218
29791,30989,20090320
30994,30958,20090611
32004,30835,20090305
31281,31935,20090404
30994,30969,20090713
32014,30994,20090627
31232,30465,20081203
30994,31232,20090512
32965,31072,20090119
31282,30994,20090315
30937,30994,20090109
31669,31860,20081113
31033,32004,20090213
30975,31860,20090729
30934,25981,20090115
30918,32004,20081118
30970,32014,20090104
30975,30994,20090316
31142,32014,20081226
31860,30994,20090314
31860,30994,20090110
32014,30994,20090705
31860,30934,20090511
32004,31033,20090728
30994,31860,20090222
30993,30994,20090323
32014,30934,20090618
31937,31747,20090112
31614,32014,20081113
31858,30994,20090407
32014,30994,20090524
30994,30994,20090320
31907,30994,20081227
31859,31113,20081024
30994,30988,20090317
30989,31860,20090110
30994,31668,20081203
32004,31860,20081104
31209,30994,20090601
31847,31935,20090427
30989,30970,20090723
30992,30994,20090707
30994,31860,20090706
32014,30994,20081122
31858,30934,20081117
30994,31860,20081123
32014,30994,20090610
31937,30994,20090113
29791,30994,20090519
31282,32014,20090416
30934,32014,20081101
30957,31805,20090426
30994,31113,20090323
31615,32004,20081219
31018,32004,20090105
31857,30934,20081110
30971,30994,20090711
30994,31822,20081205
30989,32004,20081026
30994,31858,20090513
32004,30994,20081219
30994,31860,20090712
31934,32004,20090426
31848,32014,20090108
32752,28632,20090217
31799,31018,20090621
31856,31858,20081024
30989,32014,20090612
30934,32004,20081106
31857,30994,20081114
30994,32014,20090602
30975,32014,20090610
32014,30994,20081031
36163,33118,20090119
31681,31860,20090325
28462,31113,20090703
31820,30934,20090212
32305,30994,20090108
31859,30934,20090514
31299,32004,20081103
29406,32014,20090716
30989,32004,20081103
32014,30934,20090515
32014,30994,20081215
30988,32004,20081222
31860,32014,20090505
30988,32004,20081122
30975,32014,20081109
31859,30994,20090105
31016,30994,20090623
31301,32014,20090322
30994,32014,20090515
30975,30994,20090717
24149,31860,20090307
32014,30989,20090419
29786,29791,20090319
30994,30994,20090401
31114,32014,20090503
30994,32004,20090406
31235,32014,20081227
31615,32014,20090501
32004,32014,20081130
30994,30937,20090721
31860,30994,20090215
30993,30994,20090630
30994,32004,20090220
30994,30994,20090527
30988,31860,20090607
32014,29791,20090506
32014,30994,20090726
31847,31860,20081228
31823,31806,20081208
31935,32014,20090510
32014,30934,20081106
30710,32004,20081102
31860,30994,20081211
31859,30934,20081202
31961,17019,20090223
30934,30994,20090421
30994,32014,20081212
32014,30934,20081023
31232,32004,20090111
30993,30918,20081118
32004,30994,20081111
31860,30994,20090104
31858,30994,20090118
30994,31859,20090727
32014,30934,20081030
30994,30994,20090719
31323,31854,20081205
30994,31856,20081220
30994,32004,20090422
31141,31141,20090411
30994,32004,20090514
32014,31017,20090322
32113,30994,20081025
31856,32004,20081223
32004,30994,20081223
24597,32014,20090218
32014,29791,20090423
31623,31033,20081224
30934,31668,20090627
30994,31626,20090616
30994,31141,20090409
30702,31623,20090425
30918,31016,20090704
31937,30988,20081225
30937,31858,20090112
31935,31860,20090405
29792,31301,20090226
30994,30994,20090710
29399,32004,20090511
30965,32014,20090102
30958,30644,20081224
28632,24149,20090302
31858,30934,20081102
32014,30994,20090220
32004,30994,20090405
32014,30647,20081029
32014,30994,20090712
30994,30994,20090526
31855,30988,20090101
30989,31624,20090601
32014,29789,20090415
31858,31113,20090521
31234,30994,20090709
30994,30648,20090630
29891,31668,20081209
30994,32004,20090521
29399,32014,20090505
30934,32014,20081116
30994,30994,20090525
29874,33209,20090311
58059,32721,20090408
5803,32721,20090224
58054,29507,20090408
5804,32721,20090331
3338,32721,20090319
3338,32721,20090215
57562,58136,20090408
3346,25940,20090214
34255,58055,20090408
3338,32720,20090416
3338,32721,20090218
53761,58234,20090407
10372,3338,20090319
9038,36255,20090211
58234,58235,20090407
32011,32721,20090223
29135,28039,20071019
25982,27891,20090304
47665,31837,20090724
59747,27798,20090323
25982,58253,20090322
33191,47667,20090707
25982,22016,20090502
25982,30297,20090110
47667,33191,20090727
33192,33191,20090308
25363,33189,20090423
33191,33191,20090513
25982,30297,20090206
50008,32038,20090706
35800,33008,20090521
25365,25591,20090505
35884,29278,20090527
31129,30154,20090206
25982,25986,20090510
25594,33191,20090413
25592,29697,20090403
33192,33191,20090716
58092,53992,20090721
25982,33191,20090504
47665,60268,20090721
27434,33779,20090208
33192,58254,20090320
32777,47667,20090723
25982,33191,20090210
33192,34107,20090223
32720,32775,20090223
25607,33191,20090415
34184,34617,20090529
50009,50795,20090714
33193,32419,20090513
29279,35884,20090531
25982,25998,20090409
36218,29279,20090520
34824,32011,20090310
29032,35884,20090724
33016,48887,20090706
35207,35884,20090529
32038,33191,20090414
25982,33189,20090313
50487,47667,20090714
25982,33119,20090625
25982,33191,20090312
31030,25982,20090606
32992,34206,20090617
31878,38217,20090726
33087,32720,20090323
30161,32777,20090408
32716,33087,20090325
36930,36929,20090504
32776,36929,20090407
36925,36928,20090516
32720,32719,20090324
28781,28781,20090220
36251,36929,20090411
28781,28781,20090217
33208,33087,20090513
29779,29779,20090315
36930,32720,20090412
36929,33189,20090411
32720,36928,20090410
32209,29135,20070614
29136,29135,20070620
25365,32433,20080105
27798,25604,20070424
26005,29135,20070430
32433,25786,20080104
29139,29135,20070716
32721,32721,20070424
29137,25467,20070427
29135,25467,20070608
29137,25604,20070425
28051,47895,20070613
23705,32776,20080111
28051,23706,20080204
32433,23705,20071128
28850,23706,20071127
29135,26225,20080125
29135,29135,20070709
25786,29135,20080201
27798,25467,20080124
28046,23705,20070514
26005,25604,20080126
25603,29135,20070425
32433,23708,20071220
29139,29135,20070706
25603,25531,20070426
25602,32433,20071129
32433,25604,20070430
25541,32433,20070428
32433,47895,20070612
32433,25604,20070714
29140,29135,20070531
29135,23705,20070602
29136,25785,20080107
29135,29137,20070509
29136,29140,20070512
28852,25604,20080123
25366,29135,20070512
26889,29135,20070528
32433,23705,20071129
29139,29139,20070521
28051,32433,20071221
28863,25467,20070602
24432,25604,20070425
29134,28878,20070531
25971,25987,20070526
32776,25987,20070604
25971,59888,20070602
32433,25987,20070528
29135,40619,20070529
32992,26056,20111230
50392,26489,20111114
29137,26490,20111108
28863,26490,20111219
26006,26005,20111101
25364,26059,20111109
54224,54202,20111023
28862,30554,20111017
29626,26489,20111018
29140,33154,20111020
33107,26490,20111207
36237,33528,20111022
28613,32537,20111112
26490,26056,20111024
32433,26489,20111019
26008,26489,20111030
25363,26490,20111027
26455,26489,20111226
29139,26489,20111105
29418,26490,20111227
29137,26489,20111101
29139,26489,20111231
56373,54870,20111224
64422,38260,20090305
38261,64422,20090212
46389,64422,20090216
64422,39135,20090309
46389,64422,20090120
39557,64422,20090114
37760,64422,20090118
39557,64422,20090131
38325,64422,20090312
38261,64422,20090315
38261,64422,20090310
37760,64422,20090121
64422,36605,20090224
46389,64422,20090223
38261,64422,20090224
32929,27443,20090321
33154,33111,20090113
64422,38261,20090225
64422,38260,20090201
38820,64422,20090308
38261,64422,20090317
38859,28045,20090116
38261,64422,20090211
26008,39557,20090116
60901,60929,20090225
48812,29135,20090311
48812,29135,20090504
28051,32433,20070626
48810,48805,20090401
32776,47663,20090330
32776,29134,20090323
50740,29135,20090423
26006,29135,20090515
28962,48811,20090416
32736,29135,20070606
29134,50524,20090307
48812,32720,20090408
54076,48811,20090404
29134,29134,20070524
32775,48806,20090327
50009,47663,20090414
32433,28051,20070607
31386,28051,20070620
48812,29135,20090419
32433,32433,20071128
32433,50009,20090424
32776,48805,20090402
29135,29135,20080731
29687,48810,20090403
29135,48805,20090413
50742,54771,20090404
29134,48812,20090319
32776,48805,20090316
29135,50523,20090322
48812,29135,20090330
32776,29135,20090310
48812,29135,20090328
29135,28051,20070625
48811,29135,20090319
50007,50650,20090426
50007,29135,20090427
28051,32433,20070625
48805,29135,20090330
29135,50009,20090505
41184,29135,20090507
48812,29135,20090310
48811,29134,20090414
28051,29135,20080516
48811,29134,20090320
29134,47660,20090510
27818,28851,20070913
30872,29138,20070920
27515,29138,20070906
30877,28851,20071006
28852,28851,20071008
28852,29138,20071006
28049,31032,20070919
32433,29630,20071002
28049,28851,20071009
28852,28851,20070914
33016,28107,20070903
29140,28851,20070921
52837,53299,20090221
31256,32720,20090207
14667,14324,20090719
25982,28941,20090213
25982,27724,20090215
25587,21708,20090211
31407,14667,20090718
25981,25982,20090214
25592,25981,20090317
13000,14667,20090720
25982,24754,20090210
25365,26485,20090305
14496,21501,20090717
23870,33077,20090215
25593,25592,20090317
26242,30376,20090317
28940,26873,20090213
14666,16874,20090711
28044,28044,20090709
21111,31370,20090206
28045,12726,20090709
21150,25608,20090714
25614,38675,20090718
25363,26454,20120411
25366,29135,20120423
28051,26490,20120413
26056,26490,20120406
26056,26489,20120408
26489,26488,20120507
33016,26489,20120424
28864,26056,20120330
25365,26489,20120405
60103,60553,20090711
60591,44021,20090709
36280,28044,20070430
38313,20979,20070505
52793,52793,20070504
15440,29135,20100525
14158,29135,20100609
14727,29135,20100603
14730,29135,20100608
14158,29135,20100527
14152,29135,20100604
14158,29135,20100526
14158,29135,20100607
14158,29135,20100511
14158,32433,20100528
32721,32433,20070801
32776,28051,20070806
49385,49297,20090516
46170,49307,20090613
46570,49297,20090528
48262,48707,20090524
49385,48707,20090823
33203,49297,20090731
29136,31988,20090910
32433,51924,20080927
29135,32789,20081006
34235,49702,20081006
16923,16923,20090222
16923,16923,20090210
16923,16923,20090228
16923,16923,20090411
16923,16923,20090331
16923,16923,20090421
30877,16923,20090209
16924,33191,20090419
16924,16923,20090315
16923,16923,20090211
16923,16923,20090305
16923,16923,20090318
33087,16923,20090420
16923,16923,20090215
16923,16923,20090226
16923,16923,20090311
16923,28667,20090402
16923,16923,20090414
33193,16923,20090216
16923,16923,20090313
29135,16923,20090407
16923,16923,20090217
16923,16923,20090214
32777,16923,20090413
16923,33191,20090222
16923,16923,20090316
16923,16923,20090418
16923,16923,20090225
16923,32038,20090426
16924,16923,20090303
33190,16923,20090302
16923,16923,20090415
16923,30877,20090416
16923,16923,20090219
16923,16923,20090409
16923,16923,20090319
16923,16923,20090322
16923,33193,20090215
16923,16923,20090321
16923,16923,20090209
16923,16923,20090405
16923,16923,20090407
16923,16923,20090302
16923,16923,20090221
16923,16923,20090307
31961,16923,20090426
16923,33191,20090308
32721,16923,20090309
16923,28667,20090426
30877,16923,20090217
16923,16923,20090420
16923,33191,20090301
16923,16923,20090312
16923,16923,20090330
16923,16923,20090223
16923,16923,20090406
16923,16923,20090317
16923,25785,20090216
16923,16923,20090308
16923,16923,20090401
32721,16923,20090316
16923,16923,20090212
32777,16923,20090223
16923,16923,20090228
16923,16923,20090224
16923,16923,20090304
16923,16923,20090310
16923,16923,20090218
16923,16923,20090413
20607,28667,20090422
16923,32719,20090406
16923,33191,20090322
33361,35729,20081201
34112,35729,20081203
35722,34112,20081106
33528,33361,20081105
34112,34109,20081203
33363,33527,20081123
33286,33361,20081115
34293,33361,20081025
34111,35728,20081119
34109,34415,20081112
33362,36230,20081024
34112,34293,20081116
33298,33527,20081121
33526,33361,20081113
30624,33361,20081023
51787,51030,20080603
30319,30994,20090124
31008,52846,20081026
30972,53767,20080718
31165,29135,20090113
32433,29135,20080915
28864,29135,20090222
29137,30373,20090207
29135,52846,20080904
31930,29135,20081217
52846,52846,20080811
31854,29135,20081021
32992,29135,20080913
29135,30994,20090216
31803,29135,20081212
30963,29135,20090117
53538,53551,20081105
31065,31061,20090215
29257,31612,20080404
52846,30645,20080712
47889,52846,20080601
50240,29135,20080512
28051,31113,20090112
30710,29135,20081118
52828,29134,20080817
28879,30918,20090116
52840,26417,20080621
29135,30994,20090202
32433,30994,20090203
31919,52846,20080528
30653,29135,20090213
52827,52842,20090122
29136,31143,20081122
34207,29135,20090126
32433,30710,20081201
52846,50240,20081001
29135,30887,20080718
32433,29135,20081002
30901,50867,20080517
32433,46504,20081105
30579,30708,20081018
31953,29135,20081128
53539,55413,20080621
30536,32433,20081128
32433,30918,20081008
31799,29135,20090112
51787,46262,20080405
32111,29135,20090217
53539,53537,20080523
31141,29135,20090206
33107,29134,20080921
53551,52846,20080929
52845,50241,20081220
50869,51787,20080523
31799,29135,20081229
30896,30918,20081022
31820,32038,20081226
29137,30918,20081203
28050,29135,20081031
46635,52846,20080602
32433,29135,20080630
29135,29135,20080919
52846,52846,20080527
28051,30918,20081127
52845,52846,20080729
28612,31113,20090111
31799,29135,20090121
31799,32433,20081120
28878,30993,20090210
58315,52828,20080620
31614,29135,20090203
30852,29135,20090216
31212,30918,20081015
29135,29135,20080913
29136,30918,20081229
31828,30994,20090214
52828,50240,20080518
29134,30704,20080915
30323,35865,20080713
28864,26484,20080521
52846,52846,20080728
29136,29135,20081102
31114,29135,20081125
31853,31113,20090120
34257,53551,20080714
51035,51035,20080603
50870,52842,20080517
29135,36882,20080402
30918,29135,20080916
31612,29134,20090208
31235,29135,20080918
52846,28864,20080605
29921,32433,20081015
31799,29135,20090119
28879,29135,20080917
52846,52846,20090122
52828,53724,20080602
52846,51753,20080602
31852,29135,20081223
30852,29135,20081211
31261,29134,20080919
25048,25367,20080412
31829,28613,20080712
52846,52827,20080908
29135,30918,20081224
31112,30917,20081230
30900,29135,20081119
36507,29135,20080614
52900,53551,20080719
30852,29135,20081024
49494,52846,20080629
32721,29135,20090101
52846,53551,20080812
28847,30918,20081014
32433,30710,20080916
53551,53551,20081228
30963,29135,20090128
46262,51034,20080518
52828,52846,20080816
51429,50869,20080523
30852,29135,20081124
31241,31631,20090116
30917,29135,20081023
53537,52843,20080923
26008,30324,20081019
29136,30918,20081023
51752,50241,20081224
29135,52846,20080521
29135,31113,20081118
29136,30465,20081020
29137,29137,20081122
29135,30710,20081216
52842,53724,20080510
32111,52843,20090215
31852,29135,20081225
31804,30465,20081017
30465,30918,20081016
30711,29135,20081024
52846,28864,20080521
31235,30994,20090125
52846,50232,20080706
36887,29135,20081120
31105,29135,20081209
30918,29135,20081020
33022,48969,20081213
52846,28612,20080614
28742,30710,20081104
28864,30710,20080605
31801,29135,20081204
31854,30918,20081208
29134,53551,20081101
31110,29135,20080605
32433,30918,20081103
30710,29135,20081127
29135,53551,20080605
31850,29135,20081107
31615,30994,20090211
29937,29134,20081014
31101,29135,20081203
40543,52846,20090118
32433,30918,20080919
30710,30710,20081126
52846,53755,20080716
52846,57822,20080531
31105,29135,20081210
51034,52846,20080622
31114,30704,20081018
30710,29135,20080917
52846,53551,20080529
30710,53551,20081228
29137,29134,20090106
58107,52846,20080531
31667,32433,20081117
31113,29135,20081009
29135,30710,20081125
50961,29135,20080712
48969,52846,20080427
51787,51429,20080523
29135,30918,20080917
30918,30852,20080802
30603,30918,20081013
25363,29785,20080713
32433,30710,20081202
51752,37230,20080601
30852,29135,20081008
29664,52846,20081221
31851,31113,20090114
31848,31113,20090118
30711,32433,20081201
52846,46165,20080517
51787,52846,20080725
31113,30710,20080803
31666,29135,20081129
52846,29135,20081101
31113,29135,20090115
29135,30918,20081012
53551,52841,20080723
31950,31751,20080920
29137,30918,20081124
29136,32717,20081231
52846,50961,20080615
26130,30918,20080516
32433,31113,20081222
52846,52843,20080727
31614,29135,20090207
26007,29135,20080521
29136,32433,20080422
32433,30918,20081006
47408,29135,20081214
30970,30643,20080822
30653,30956,20080822
26171,23278,20080822
30323,30643,20080823
25363,29135,20110502
25364,29135,20110508
58534,58542,20101224
29136,32433,20101207
26058,29135,20110510
29137,26488,20110501
26055,29135,20110521
39754,29134,20101219
36510,37346,20101219
33911,29135,20110118
29135,29135,20101208
36794,29135,20110224
26057,29135,20110529
26056,29135,20110520
29137,26056,20110509
26057,29135,20110430
25363,29135,20110524
25363,29135,20110528
29140,29135,20110501
29135,29135,20101206
26055,29135,20110522
32554,32433,20110307
29140,26489,20110503
26057,29135,20110525
28863,29135,20110507
29137,26490,20110510
25363,29135,20110503
29137,26490,20110508
32433,29135,20101214
29137,26490,20110502
29135,30147,20080601
29134,29134,20080526
29134,29134,20080529
30928,30738,20080529
32429,33111,20080526
25578,25578,20080601
58067,57514,20120225
32431,35821,20070619
32433,60553,20070713
35780,34107,20080630
29135,35821,20070718
26273,57515,20111130
26005,57514,20120518
58066,26057,20120531
32776,35821,20080430
58606,57514,20101014
58067,26490,20111118
29135,35821,20070710
29135,35821,20080606
29135,35821,20070618
57515,57515,20120219
57514,53761,20101013
58067,57514,20110202
58067,26057,20120529
29522,29135,20080519
57513,26490,20120322
26005,57515,20120706
35821,35821,20071125
57514,53761,20101025
57893,57514,20091224
26005,57514,20120326
58067,57515,20120325
27819,57514,20120703
26454,57514,20120713
26005,57514,20120720
29135,60103,20080705
25994,57515,20120712
33276,29135,20080709
48139,26490,20111109
57835,57515,20120317
29524,26007,20080628
57515,58073,20101028
58066,26058,20120319
25991,57515,20120522
29135,35821,20080701
30691,29135,20080621
28878,57515,20111209
58067,26490,20120522
58065,57514,20110507
57513,57515,20110207
46086,26490,20120703
57514,26056,20120223
25994,57514,20111201
27819,57515,20120719
25984,57515,20120725
57886,26490,20120614
26004,58113,20111229
32721,60553,20080404
26005,57514,20120316
57515,26490,20120207
56713,26490,20120705
58066,57514,20100710
26415,58067,20120619
55415,57514,20101013
57514,58068,20111030
26005,57514,20120327
57942,29135,20080622
57386,59164,20090409
58067,26490,20111230
58066,57514,20110903
30560,60103,20080619
58067,57515,20100822
58072,58072,20111216
26454,57515,20120206
71626,57514,20111224
29524,29135,20070615
57513,57515,20101211
26004,57514,20111121
57513,26057,20120525
58067,26490,20120627
35821,29135,20070612
58067,53761,20101027
54423,26057,20120613
58066,30874,20111209
53823,26490,20120726
25990,57514,20120312
34133,57514,20111018
60553,60103,20080511
25988,57514,20120211
29135,29640,20070518
60552,60553,20070714
60103,58815,20080608
56500,57515,20101028
26454,57514,20111123
57514,57514,20100821
22229,57514,20120426
26005,57514,20120716
58067,57514,20110326
26004,57514,20120112
35821,29135,20080403
56502,57514,20110214
29135,60553,20080628
58066,53761,20101017
26005,57515,20120618
29135,35821,20070611
26004,57515,20111129
29135,35821,20080612
26004,57514,20120202
60103,29135,20080517
32721,57514,20100407
60103,35821,20080518
57815,26490,20120712
50958,57514,20111029
58067,26490,20111229
26273,57515,20120524
57570,57514,20110115
60552,59164,20080627
58067,59906,20120429
29523,29135,20080630
26417,57515,20111019
29135,35821,20080630
58067,26490,20111129
58067,26490,20120628
57515,26490,20120521
60104,29135,20090412
46261,57515,20111023
25988,57514,20120120
55409,57514,20111112
29135,60553,20090118
27818,57514,20120629
58065,57515,20110211
57515,53761,20101007
35821,29135,20070413
26005,57515,20120614
35821,32433,20080611
57515,58156,20100904
25997,57515,20120216
57515,57514,20101120
29135,29135,20070416
29135,60553,20071201
35821,35821,20080720
58065,57514,20120501
32433,35821,20071122
46073,26490,20111205
27818,57515,20111231
26417,57515,20120704
30755,32433,20080702
60553,35821,20071124
26416,57514,20120604
58815,35821,20080629
27815,57514,20120425
56902,26490,20111026
57570,57570,20101008
58066,57514,20120218
29135,35821,20070615
32880,57514,20120625
57840,57515,20120130
58073,57515,20101007
26273,57514,20120528
29531,60553,20071019
57886,57514,20100725
32721,35821,20080403
58067,57514,20110208
57513,58067,20101006
58065,26057,20120619
56711,57514,20120126
57515,53761,20101015
57515,26056,20111130
57514,57514,20120526
58823,29640,20070715
27818,57515,20111026
58066,26057,20111227
57073,26490,20120725
57515,57515,20101101
28044,57514,20111117
60552,59164,20090414
58066,26490,20120220
26004,57515,20120109
32721,35821,20080519
26004,57515,20111228
53992,26490,20120724
26410,57514,20111202
58067,53761,20101019
57419,59164,20090407
59492,57515,20120609
57811,57514,20120127
35821,29135,20080707
58065,26490,20120201
59576,57515,20120103
26004,57515,20111216
57814,26490,20111125
58065,57515,20110911
26005,57515,20120305
60103,49308,20071021
58066,58067,20110910
26004,57514,20111214
35821,29135,20070719
26004,57515,20120207
26005,58073,20120613
58065,26056,20120210
35821,60553,20071027
57515,53761,20111216
25991,57515,20120717
29135,60553,20080607
58068,57515,20120519
26005,57515,20120702
29135,35821,20071022
58065,26490,20120321
26004,57515,20111227
57812,26490,20120308
56712,26490,20111028
58067,26490,20120427
58067,57514,20110219
26057,58111,20120208
57515,26490,20111213
58067,53761,20101021
27815,57515,20120110
26007,57515,20120119
25991,58067,20111024
36354,57515,20100709
25990,57514,20120321
58066,60014,20110508
27815,58066,20120306
58066,57515,20120121
58067,26490,20111212
25364,57515,20120224
26091,57514,20120424
57344,57514,20101011
60553,35821,20080406
29131,32433,20080428
59164,60103,20090410
35821,29135,20071129
57515,26490,20120111
32433,35821,20070717
25364,57514,20120330
35821,29135,20080430
29135,29523,20071127
26005,57515,20120314
34207,29135,20080630
32721,35821,20071017
58606,57515,20101022
57837,26490,20120606
35821,32433,20071127
60553,29135,20071201
57886,57514,20100217
55410,60873,20101121
26490,57514,20120211
58067,25364,20120301
57814,57515,20111120
57514,26057,20120320
26004,57515,20111116
55821,57514,20110209
35821,32776,20080613
58067,58254,20111215
71635,57515,20120421
26004,57514,20111111
26415,57515,20120106
58132,57514,20110327
57894,57515,20120610
26446,57515,20120705
46072,57515,20120624
26005,57513,20120608
25993,57890,20120228
26454,57515,20111226
27800,55803,20120214
35821,29135,20070716
58067,57514,20120617
29232,57514,20111114
57515,26056,20120215
25996,57515,20120301
57811,26490,20120711
58067,26490,20111231
58067,26490,20120129
57988,57514,20111126
58067,57811,20120123
26410,57515,20120331
51266,60103,20090416
58575,57514,20101009
32249,29135,20071010
26005,57514,20120523
58067,57515,20110514
58065,57513,20110215
58068,57515,20120715
25993,57515,20120620
58066,26490,20120213
35821,29135,20080610
32433,35821,20070613
31988,35821,20080708
26490,57514,20111125
57514,53761,20101012
59164,60103,20090408
58067,26490,20120517
26005,57515,20120229
60391,57514,20120124
33188,29135,20080627
26060,57514,20111118
29135,35821,20080512
31919,31953,20000101
29135,35821,20070614
58066,26490,20111110
26410,57514,20120606
29136,32433,20080622
58065,26490,20120713
29135,60553,20080516
57811,59348,20111113
57515,26490,20120518
35821,32433,20080520
26417,57514,20111208
25992,57514,20111027
58067,26056,20120605
57840,57514,20100410
26004,57515,20120104
27798,57515,20120627
29640,29135,20080703
58066,26490,20120131
58065,26490,20120504
57835,57515,20101016
58068,26490,20120611
46071,26490,20120211
26446,57515,20111205
50957,26057,20120116
25986,57515,20111213
29135,29137,20080628
57513,58099,20100405
58067,26490,20111206
35821,32433,20080708
60103,59164,20080619
29134,35821,20080627
58068,57515,20110203
35821,29135,20080607
57815,26490,20120423
56500,57514,20100723
60103,60103,20090411
58381,57515,20120623
58066,57514,20101114
54810,58102,20080615
27815,57515,20111017
