source,dest,daytime
26129,26130,2008121105
24524,26130,2008111202
36282,25977,2008062504
26128,25882,2008082804
29409,28461,2008072811
25883,23552,2008061911
23707,26130,2008110300
26129,26130,2008092405
26129,25882,2008111210
27361,26130,2008110905
36485,26130,2008072610
25883,36907,2008082705
27547,28779,2008090311
28862,25986,2008121103
26129,25971,2008121212
27361,27669,2008121105
27045,26130,2008100511
24523,24522,2008072713
26130,26130,2008101901
25893,26130,2007122400
25576,25578,2008111003
26409,26130,2008110207
37341,36561,2008110909
23905,26130,2008011413
28778,25902,2008083000
23708,25990,2008083004
26130,25990,2008010711
26130,26130,2008121008
24365,25232,2008092209
35891,25996,2008110510
28870,37340,2008110508
25995,26130,2008111410
31951,27128,2008073108
23550,25901,2008011811
28854,26129,2008072907
32856,27724,2008120708
27362,29503,2008111601
37162,37165,2008110608
26059,28864,2008101609
25996,26130,2008111110
27724,26130,2008120708
29598,26409,2008100405
28868,28868,2008111310
32003,26586,2008082907
26129,26130,2008091705
25991,26007,2007120904
28779,26130,2008090300
27046,26130,2008062404
24524,26130,2008081204
26087,26130,2008090703
25883,26129,2008101510
26121,26130,2008101906
28461,27670,2007121302
26129,26130,2007121809
24522,26130,2008102903
25971,26130,2008111211
25972,29531,2008121212
28864,26131,2008090400
25985,29132,2008081003
27724,31962,2008072906
26131,26131,2008092308
25971,26130,2008072913
26129,26130,2008111609
26130,26122,2008092309
26130,26122,2008110208
27668,32535,2008120406
25984,26130,2008081909
27360,25971,2008121210
33033,25285,2008082607
26008,26130,2008011703
27382,26129,2008110401
25938,26130,2008110104
25980,25980,2008062310
26225,26130,2008091803
26130,26122,2008062104
27360,26130,2008092407
25882,26060,2008101611
26129,25053,2008062301
27360,26123,2008110103
27380,26130,2008010510
28863,28044,2008103008
28142,28868,2008062004
26128,26130,2008103003
36486,26130,2008082410
25883,26130,2008101710
25938,26130,2008080705
26130,26129,2008091208
27282,26060,2008101608
26700,26889,2008101608
27228,25902,2008080408
25040,26130,2008082711
26130,26130,2008082808
26129,26130,2007121712
36564,26130,2008092502
26131,26131,2008111312
26130,26129,2008091203
26131,26130,2008091809
26131,36564,2008110908
25498,24523,2008082801
24522,32003,2008072609
26415,26130,2008091101
31935,26130,2008120408
36503,32545,2008091110
25996,27670,2008110511
25995,27547,2008061809
25883,26130,2008101903
36564,26130,2008090604
27668,25971,2008110601
25119,27406,2008082611
26130,26130,2008121403
25935,25936,2008092401
27670,26130,2008110406
37381,26130,2008082112
24523,24523,2008082801
27669,27669,2008101907
25971,26130,2008082310
26130,24316,2008103110
27820,25883,2008082002
25240,24361,2008091812
27360,25503,2008081510
25986,26008,2008081609
28517,26131,2007121404
25994,26415,2008110606
37341,25996,2008082711
25971,26130,2008073112
25578,25578,2008111003
35797,26130,2008090700
25977,23708,2008010704
27546,25971,2008111104
27670,26122,2008110809
26129,26131,2008091305
25972,32182,2008073107
26130,26130,2008092303
25863,26130,2008121304
26122,26130,2008110506
26130,26130,2008101912
26130,26130,2008103000
26415,37165,2008110607
25786,26130,2008010212
25971,29132,2008101911
26008,24690,2008101609
27360,26235,2008092507
25864,26130,2008121005
26130,26130,2008091702
26129,26130,2008090606
23707,25883,2008010112
27380,28779,2008062002
24523,27048,2008082801
26130,24523,2008101902
26130,27654,2008110612
26130,26130,2008090511
25971,27187,2008121210
35611,26086,2008090210
25882,26130,2008091712
29135,26128,2007120710
25971,26130,2008080410
29136,27046,2008081214
23552,20566,2008092105
25985,29868,2008072808
29073,25883,2008121201
25898,25898,2008090907
26130,27381,2008092503
25787,26309,2008011112
28642,28777,2008083000
25998,25986,2008121208
25996,27048,2007120907
27722,27380,2008102908
25974,32732,2008092509
26130,26130,2008120811
25883,25883,2008110610
25901,26130,2008110301
30244,27547,2008011402
36562,25996,2008110909
21549,28864,2008092106
27187,27447,2008121211
26129,36505,2008080109
26124,26128,2008082901
27546,25883,2007121011
25658,28112,2008011401
26130,26129,2008090708
26130,26130,2008091805
26130,26130,2008120909
23550,36891,2008100410
27383,26130,2008110404
25893,25363,2008091108
24524,25863,2008121303
27134,26130,2008010411
36564,26130,2008082809
26122,27722,2008110806
28864,25883,2008111011
26130,26130,2008103002
27668,26130,2008120807
24524,24524,2008111201
25996,26130,2008120909
26129,25882,2008110512
26130,26130,2008101800
26131,27380,2008110312
26087,27046,2008083007
26129,25971,2008121101
25883,26130,2008103108
24523,25883,2008101903
26086,26130,2008120610
31804,26130,2008120604
28589,25363,2008091607
26130,26130,2008111103
29100,26129,2008091700
25882,25882,2008092200
25883,26087,2008091301
26129,26129,2008061904
25996,26122,2008110503
25971,26130,2008121208
22590,26129,2007121509
27670,27724,2008121308
27048,27380,2007121003
32797,32832,2008120708
25996,25785,2008082711
26130,26086,2008090607
25883,26536,2008091907
26130,25883,2008110106
26130,25503,2008110611
29136,26130,2007121901
27668,26130,2008101907
26130,32597,2008083008
25883,26130,2008121201
28349,26130,2008011608
26130,25883,2008091805
26130,22593,2008102811
26086,26086,2008092003
26130,26130,2008101805
26130,26130,2008110906
25996,26130,2008110910
26130,26130,2008120803
25882,25882,2008101411
25883,25882,2008082901
32433,26130,2008092303
26129,26131,2007120723
27406,26130,2008082600
24316,24316,2008103110
29952,26129,2008080306
27669,26129,2007121005
29132,26130,2008081003
36378,26129,2008092111
27044,27380,2008092306
26129,26129,2008121401
25883,23707,2007121312
25990,12985,2008083006
23551,26130,2008092301
25984,28870,2008110508
36564,37341,2008110908
28045,26131,2008011006
36897,36897,2008101805
26060,28777,2008101608
25990,36564,2008062502
25998,26130,2008062005
25883,26131,2008111608
25995,26130,2008100406
27048,27048,2008092112
13189,26409,2008091400
26128,26130,2008082115
25883,27669,2008091912
27724,29135,2008061808
26130,27380,2008103004
26129,27380,2008110401
26130,26130,2008120909
26131,25985,2008111301
25883,26130,2008091105
26130,26130,2008120301
25986,26130,2008110603
27127,26129,2008092503
25883,25996,2008101411
29135,33364,2007051012
33107,29532,2007102210
29137,29532,2007101015
32776,31385,2007110212
29137,29532,2007110414
29532,29135,2007101601
29140,29135,2007110305
29533,29135,2007102200
29135,29532,2007101815
32433,32433,2007112812
29532,29135,2007101801
29531,29135,2007103001
29533,29135,2007101501
29533,29135,2007102705
29531,29135,2007110801
32131,29135,2007102301
32777,34558,2007101307
32433,29135,2007110901
32131,29135,2007101200
29531,29135,2007101101
29135,29637,2007101711
29532,29135,2007101901
29135,29532,2007102615
31990,31290,2007110115
32131,29135,2007102401
32776,29532,2007103015
29136,29532,2007102315
29135,29532,2007101715
29135,29632,2007101515
28051,29135,2008051605
30934,32012,2009022806
30994,30655,2009031119
29235,30994,2009061701
30993,32014,2009031406
28463,29791,2009041808
25236,30992,2009030310
30994,30934,2009010606
30994,32014,2009062004
31017,31935,2009052721
30994,32014,2009070502
30994,30994,2009071400
30710,32004,2009042301
30994,31860,2009010701
30958,31235,2009071803
31860,30994,2008102618
30994,32004,2008121404
31141,30994,2009041305
31300,30994,2009022701
32004,30988,2008121316
30994,30934,2008121800
32004,29791,2009042217
30934,32014,2009061906
30994,31312,2008121601
32014,30994,2008120516
31857,30994,2008121717
28339,29274,2009041723
32014,29791,2009031816
30975,31860,2009061802
29791,30934,2009041600
31859,30994,2008120416
17019,31856,2009022510
31694,30280,2009060518
31850,30994,2009011119
31262,30994,2008122619
30963,31282,2009062509
30653,37115,2009061106
30993,32014,2009021902
30993,31860,2008122404
32014,29791,2009050417
32004,30934,2008110520
30994,32004,2009072805
29791,31860,2009050701
30994,32004,2009021500
31016,30994,2009031303
30994,31546,2009072405
32113,30994,2008121220
30989,31858,2008111507
25981,32014,2009011521
30934,32004,2009052400
30958,32004,2008121623
30107,31860,2009050401
32128,32004,2008110919
32014,30994,2009022819
30934,32014,2008102401
31859,30994,2008122017
29792,31114,2009042400
30994,30994,2009070802
31935,31935,2009043003
28642,31017,2009053003
32014,30934,2009051317
30975,32014,2009062401
30975,32014,2008103102
30652,30994,2009030314
32014,30994,2009051720
32004,30934,2009011418
32014,29399,2009051016
32014,30994,2009070616
32014,30107,2009050317
32014,31141,2009041217
32013,30971,2009011616
31860,31235,2009072718
30988,31860,2008121502
30994,32014,2009030107
32014,31235,2009060817
30994,31937,2008102705
31323,30934,2009060907
31855,31859,2008110719
31858,29791,2009050719
32014,30989,2009053116
36766,30989,2009061122
30937,30994,2009072503
32014,30994,2009072217
32014,30994,2009040820
32004,30994,2009021318
30989,31668,2009031803
30975,31860,2009072602
30988,31860,2009072005
31935,30934,2009050103
31113,32014,2008102504
30994,29791,2009060304
30994,29399,2009051805
30989,32014,2009011408
30989,29406,2009062521
30994,30989,2009052006
30366,31648,2008122500
32014,29791,2009041717
31111,30994,2009032423
31667,29399,2009061216
30994,31860,2008110701
31301,31961,2009021603
32014,30994,2009051618
30994,31860,2009030507
30934,31033,2008122106
30654,30988,2009062205
31301,32014,2009060806
31907,32014,2008110409
32325,32111,2008110316
32014,30989,2009071518
30708,30835,2009050217
31855,30994,2009061917
31860,31232,2009010718
30655,32004,2009041200
31860,31017,2009072018
32014,30994,2009071617
31614,30994,2009060606
32014,30994,2009010318
30994,31935,2009040302
31852,32014,2008120116
29792,30922,2009050801
31937,32014,2009061505
32014,30975,2008123118
31851,32014,2009040620
30975,31058,2008102905
32324,30994,2008112122
30994,32014,2009040803
30934,32736,2009051703
30994,32004,2008111102
31860,31858,2009010209
31858,30994,2008111219
30989,32014,2009010308
31874,31874,2008120705
28614,17019,2009022423
31849,30989,2009030722
31946,31931,2009022423
31018,32014,2008102805
30988,32014,2009010107
32014,30994,2009060716
32014,30994,2009030120
28617,31937,2008121022
32014,32014,2008123100
30994,31859,2009053107
31937,30994,2008102719
31139,31855,2009072205
32014,31016,2008121418
30902,30994,2009061606
31858,30988,2008111601
31860,30934,2008112000
30934,32014,2009051605
31856,30994,2009060218
32004,30934,2008110819
31858,30994,2009061518
30994,32014,2008121304
32014,30994,2009062917
31141,31874,2008121001
30994,32012,2008112102
30994,32004,2008111206
30993,31669,2009062107
32014,30994,2009062018
30708,32014,2008103001
30994,30994,2009021403
31859,30994,2009010220
32014,30934,2008102820
30922,31935,2009050902
29791,32004,2009041900
32014,30994,2009021918
30994,32014,2009062901
31859,30934,2009021817
29791,30989,2009032000
30994,30958,2009061106
32004,30835,2009030518
31281,31935,2009040403
30994,30969,2009071303
32014,30994,2009062723
31232,30465,2008120300
30994,31232,2009051203
32965,31072,2009011912
31282,30994,2009031501
30937,30994,2009010906
31669,31860,2008111322
31033,32004,2009021303
30975,31860,2009072906
30934,25981,2009011506
30918,32004,2008111822
30970,32014,2009010407
30975,30994,2009031605
31142,32014,2008122601
31860,30994,2009031418
31860,30994,2009011017
32014,30994,2009070517
31860,30934,2009051108
32004,31033,2009072817
30994,31860,2009022203
30993,30994,2009032306
32014,30934,2009061814
31937,31747,2009011219
31614,32014,2008111304
31858,30994,2009040717
32014,30994,2009052416
30994,30994,2009032022
31907,30994,2008122722
31859,31113,2008102415
30994,30988,2009031701
30989,31860,2009011008
30994,31668,2008120323
32004,31860,2008110419
31209,30994,2009060106
31847,31935,2009042718
30989,30970,2009072304
30992,30994,2009070701
30994,31860,2009070607
32014,30994,2008112223
31858,30934,2008111717
30994,31860,2008112309
32014,30994,2009061019
31937,30994,2009011316
29791,30994,2009051901
31282,32014,2009041621
30934,32014,2008110105
30957,31805,2009042603
30994,31113,2009032322
31615,32004,2008121900
31018,32004,2009010501
31857,30934,2008111019
30971,30994,2009071102
30994,31822,2008120523
30989,32004,2008102606
30994,31858,2009051305
32004,30994,2008121917
30994,31860,2009071203
31934,32004,2009042621
31848,32014,2009010809
32752,28632,2009021700
31799,31018,2009062117
31856,31858,2008102409
30989,32014,2009061207
30934,32004,2008110604
31857,30994,2008111420
30994,32014,2009060205
30975,32014,2009061005
32014,30994,2008103117
36163,33118,2009011912
31681,31860,2009032511
28462,31113,2009070300
31820,30934,2009021219
32305,30994,2009010820
31859,30934,2009051417
31299,32004,2008110316
29406,32014,2009071601
30989,32004,2008110306
32014,30934,2009051517
32014,30994,2008121517
30988,32004,2008122201
31860,32014,2009050519
30988,32004,2008112209
30975,32014,2008110904
31859,30994,2009010517
31016,30994,2009062302
31301,32014,2009032202
30994,32014,2009051506
30975,30994,2009071704
24149,31860,2009030709
32014,30989,2009041920
29786,29791,2009031900
30994,30994,2009040121
31114,32014,2009050301
30994,32004,2009040606
31235,32014,2008122710
31615,32014,2009050123
32004,32014,2008113018
30994,30937,2009072104
31860,30994,2009021517
30993,30994,2009063006
30994,32004,2009022002
30994,30994,2009052706
30988,31860,2009060708
32014,29791,2009050615
32014,30994,2009072617
31847,31860,2008122809
31823,31806,2008120801
31935,32014,2009051001
32014,30934,2008110619
30710,32004,2008110200
31860,30994,2008121117
31859,30934,2008120217
31961,17019,2009022323
30934,30994,2009042105
30994,32014,2008121202
32014,30934,2008102317
31232,32004,2009011107
30993,30918,2008111808
32004,30994,2008111119
31860,30994,2009010417
31858,30994,2009011818
30994,31859,2009072706
32014,30934,2008103018
30994,30994,2009071903
31323,31854,2008120500
30994,31856,2008122004
30994,32004,2009042202
31141,31141,2009041105
30994,32004,2009051402
32014,31017,2009032217
32113,30994,2008102518
31856,32004,2008122309
32004,30994,2008122318
24597,32014,2009021804
32014,29791,2009042318
31623,31033,2008122418
30934,31668,2009062707
30994,31626,2009061606
30994,31141,2009040904
30702,31623,2009042502
30918,31016,2009070400
31937,30988,2008122518
30937,31858,2009011202
31935,31860,2009040502
29792,31301,2009022600
30994,30994,2009071003
29399,32004,2009051101
30965,32014,2009010202
30958,30644,2008122401
28632,24149,2009030223
31858,30934,2008110220
32014,30994,2009022023
32004,30994,2009040517
32014,30647,2008102905
32014,30994,2009071217
30994,30994,2009052602
31855,30988,2009010119
30989,31624,2009060106
32014,29789,2009041516
31858,31113,2009052113
31234,30994,2009070905
30994,30648,2009063022
29891,31668,2008120904
30994,32004,2009052103
29399,32014,2009050501
30934,32014,2008111609
30994,30994,2009052506
29874,33209,2009031110
58059,32721,2009040823
5803,32721,2009022422
58054,29507,2009040800
5804,32721,2009033122
3338,32721,2009031922
3338,32721,2009021522
57562,58136,2009040823
3346,25940,2009021404
34255,58055,2009040809
3338,32720,2009041622
3338,32721,2009021822
53761,58234,2009040709
10372,3338,2009031909
9038,36255,2009021122
58234,58235,2009040723
32011,32721,2009022303
29135,28039,2007101905
25982,27891,2009030411
47665,31837,2009072403
59747,27798,2009032300
25982,58253,2009032205
33191,47667,2009070713
25982,22016,2009050204
25982,30297,2009011003
47667,33191,2009072700
33192,33191,2009030801
25363,33189,2009042300
33191,33191,2009051317
25982,30297,2009020604
50008,32038,2009070623
35800,33008,2009052104
25365,25591,2009050523
35884,29278,2009052713
31129,30154,2009020622
25982,25986,2009051002
25594,33191,2009041300
25592,29697,2009040302
33192,33191,2009071604
58092,53992,2009072123
25982,33191,2009050401
47665,60268,2009072100
27434,33779,2009020805
33192,58254,2009032012
32777,47667,2009072301
25982,33191,2009021001
33192,34107,2009022301
32720,32775,2009022301
25607,33191,2009041523
34184,34617,2009052914
50009,50795,2009071423
33193,32419,2009051304
29279,35884,2009053116
25982,25998,2009040900
36218,29279,2009052014
34824,32011,2009031000
29032,35884,2009072404
33016,48887,2009070607
35207,35884,2009052904
32038,33191,2009041401
25982,33189,2009031302
50487,47667,2009071400
25982,33119,2009062523
25982,33191,2009031202
31030,25982,2009060603
32992,34206,2009061703
31878,38217,2009072609
33087,32720,2009032306
30161,32777,2009040823
32716,33087,2009032513
36930,36929,2009050404
32776,36929,2009040711
36925,36928,2009051608
32720,32719,2009032413
28781,28781,2009022008
36251,36929,2009041109
28781,28781,2009021708
33208,33087,2009051310
29779,29779,2009031509
36930,32720,2009041202
36929,33189,2009041102
32720,36928,2009041013
32209,29135,2007061406
29136,29135,2007062011
25365,32433,2008010510
27798,25604,2007042415
26005,29135,2007043003
32433,25786,2008010419
29139,29135,2007071601
32721,32721,2007042404
29137,25467,2007042711
29135,25467,2007060812
29137,25604,2007042515
28051,47895,2007061301
23705,32776,2008011110
28051,23706,2008020423
32433,23705,2007112823
28850,23706,2007112723
29135,26225,2008012521
29135,29135,2007070907
25786,29135,2008020112
27798,25467,2008012423
28046,23705,2007051410
26005,25604,2008012620
25603,29135,2007042500
32433,23708,2007122001
29139,29135,2007070623
25603,25531,2007042602
25602,32433,2007112912
32433,25604,2007043010
25541,32433,2007042805
32433,47895,2007061200
32433,25604,2007071411
29140,29135,2007053101
29135,23705,2007060215
29136,25785,2008010723
29135,29137,2007050914
29136,29140,2007051216
28852,25604,2008012320
25366,29135,2007051202
26889,29135,2007052800
32433,23705,2007112923
29139,29139,2007052100
28051,32433,2007122109
28863,25467,2007060205
24432,25604,2007042515
29134,28878,2007053109
25971,25987,2007052610
32776,25987,2007060410
25971,59888,2007060201
32433,25987,2007052809
29135,40619,2007052910
32992,26056,2011123004
50392,26489,2011111405
29137,26490,2011110801
28863,26490,2011121902
26006,26005,2011110112
25364,26059,2011110911
54224,54202,2011102310
28862,30554,2011101713
29626,26489,2011101800
29140,33154,2011102022
33107,26490,2011120703
36237,33528,2011102209
28613,32537,2011111212
26490,26056,2011102412
32433,26489,2011101900
26008,26489,2011103006
25363,26490,2011102707
26455,26489,2011122602
29139,26489,2011110507
29418,26490,2011122701
29137,26489,2011110101
29139,26489,2011123107
56373,54870,2011122411
64422,38260,2009030509
38261,64422,2009021222
46389,64422,2009021623
64422,39135,2009030909
46389,64422,2009012023
39557,64422,2009011423
37760,64422,2009011823
39557,64422,2009013122
38325,64422,2009031223
38261,64422,2009031522
38261,64422,2009031023
37760,64422,2009012123
64422,36605,2009022409
46389,64422,2009022323
38261,64422,2009022422
32929,27443,2009032102
33154,33111,2009011305
64422,38261,2009022509
64422,38260,2009020109
38820,64422,2009030823
38261,64422,2009031722
38859,28045,2009011600
38261,64422,2009021123
26008,39557,2009011611
60901,60929,2009022509
48812,29135,2009031101
48812,29135,2009050400
28051,32433,2007062601
48810,48805,2009040120
32776,47663,2009033012
32776,29134,2009032312
50740,29135,2009042301
26006,29135,2009051512
28962,48811,2009041613
32736,29135,2007060612
29134,50524,2009030708
48812,32720,2009040800
54076,48811,2009040404
29134,29134,2007052410
32775,48806,2009032712
50009,47663,2009041417
32433,28051,2007060715
31386,28051,2007062014
48812,29135,2009041905
32433,32433,2007112812
32433,50009,2009042412
32776,48805,2009040213
29135,29135,2008073111
29687,48810,2009040313
29135,48805,2009041312
50742,54771,2009040402
29134,48812,2009031913
32776,48805,2009031613
29135,50523,2009032214
48812,29135,2009033000
32776,29135,2009031010
48812,29135,2009032807
29135,28051,2007062513
48811,29135,2009031900
50007,50650,2009042601
50007,29135,2009042700
28051,32433,2007062501
48805,29135,2009033020
29135,50009,2009050514
41184,29135,2009050700
48812,29135,2009031000
48811,29134,2009041400
28051,29135,2008051605
48811,29134,2009032001
29134,47660,2009051013
27818,28851,2007091304
30872,29138,2007092014
27515,29138,2007090623
30877,28851,2007100600
28852,28851,2007100800
28852,29138,2007100608
28049,31032,2007091900
32433,29630,2007100214
28049,28851,2007100900
28852,28851,2007091400
33016,28107,2007090307
29140,28851,2007092100
52837,53299,2009022101
31256,32720,2009020705
14667,14324,2009071904
25982,28941,2009021304
25982,27724,2009021506
25587,21708,2009021100
31407,14667,2009071808
25981,25982,2009021411
25592,25981,2009031723
13000,14667,2009072008
25982,24754,2009021003
25365,26485,2009030505
14496,21501,2009071705
23870,33077,2009021503
25593,25592,2009031706
26242,30376,2009031708
28940,26873,2009021313
14666,16874,2009071111
28044,28044,2009070907
21111,31370,2009020612
28045,12726,2009070908
21150,25608,2009071423
25614,38675,2009071804
25363,26454,2012041101
25366,29135,2012042312
28051,26490,2012041300
26056,26490,2012040614
26056,26489,2012040813
26489,26488,2012050709
33016,26489,2012042400
28864,26056,2012033014
25365,26489,2012040514
60103,60553,2009071101
60591,44021,2009070900
36280,28044,2007043000
38313,20979,2007050501
52793,52793,2007050401
15440,29135,2010052500
14158,29135,2010060900
14727,29135,2010060301
14730,29135,2010060800
14158,29135,2010052701
14152,29135,2010060401
14158,29135,2010052601
14158,29135,2010060701
14158,29135,2010051102
14158,32433,2010052801
32721,32433,2007080110
32776,28051,2007080605
49385,49297,2009051617
46170,49307,2009061316
46570,49297,2009052809
48262,48707,2009052416
49385,48707,2009082309
33203,49297,2009073120
29136,31988,2009091022
32433,51924,2008092712
29135,32789,2008100609
34235,49702,2008100609
16923,16923,2009022204
16923,16923,2009021021
16923,16923,2009022800
16923,16923,2009041100
16923,16923,2009033122
16923,16923,2009042120
30877,16923,2009020910
16924,33191,2009041921
16924,16923,2009031500
16923,16923,2009021121
16923,16923,2009030521
16923,16923,2009031821
33087,16923,2009042006
16923,16923,2009021501
16923,16923,2009022621
16923,16923,2009031121
16923,28667,2009040220
16923,16923,2009041421
33193,16923,2009021606
16923,16923,2009031323
29135,16923,2009040707
16923,16923,2009021721
16923,16923,2009021400
32777,16923,2009041306
16923,33191,2009022221
16923,16923,2009031621
16923,16923,2009041803
16923,16923,2009022521
16923,32038,2009042621
16924,16923,2009030321
33190,16923,2009030207
16923,16923,2009041521
16923,30877,2009041621
16923,16923,2009021921
16923,16923,2009040921
16923,16923,2009031921
16923,16923,2009032200
16923,33193,2009021521
16923,16923,2009032100
16923,16923,2009020921
16923,16923,2009040500
16923,16923,2009040721
16923,16923,2009030221
16923,16923,2009022100
16923,16923,2009030700
31961,16923,2009042613
16923,33191,2009030821
32721,16923,2009030907
16923,28667,2009042605
30877,16923,2009021711
16923,16923,2009042020
16923,33191,2009030121
16923,16923,2009031221
16923,16923,2009033021
16923,16923,2009022321
16923,16923,2009040600
16923,16923,2009031721
16923,25785,2009021621
16923,16923,2009030801
16923,16923,2009040121
32721,16923,2009031606
16923,16923,2009021221
32777,16923,2009022308
16923,16923,2009022823
16923,16923,2009022421
16923,16923,2009030421
16923,16923,2009031021
16923,16923,2009021821
16923,16923,2009041321
20607,28667,2009042221
16923,32719,2009040620
16923,33191,2009032221
33361,35729,2008120110
34112,35729,2008120311
35722,34112,2008110605
33528,33361,2008110507
34112,34109,2008120300
33363,33527,2008112306
33286,33361,2008111512
34293,33361,2008102504
34111,35728,2008111910
34109,34415,2008111200
33362,36230,2008102410
34112,34293,2008111606
33298,33527,2008112109
33526,33361,2008111303
30624,33361,2008102306
51787,51030,2008060308
30319,30994,2009012403
31008,52846,2008102610
30972,53767,2008071813
31165,29135,2009011301
32433,29135,2008091507
28864,29135,2009022210
29137,30373,2009020710
29135,52846,2008090409
31930,29135,2008121701
52846,52846,2008081108
31854,29135,2008102103
32992,29135,2008091303
29135,30994,2009021617
31803,29135,2008121203
30963,29135,2009011702
53538,53551,2008110506
31065,31061,2009021510
29257,31612,2008040400
52846,30645,2008071201
47889,52846,2008060110
50240,29135,2008051215
28051,31113,2009011216
30710,29135,2008111801
52828,29134,2008081702
28879,30918,2009011616
52840,26417,2008062105
29135,30994,2009020210
32433,30994,2009020314
31919,52846,2008052814
30653,29135,2009021302
52827,52842,2009012205
29136,31143,2008112214
34207,29135,2009012605
32433,30710,2008120115
52846,50240,2008100107
29135,30887,2008071809
32433,29135,2008100202
30901,50867,2008051701
32433,46504,2008110510
30579,30708,2008101802
31953,29135,2008112804
53539,55413,2008062105
30536,32433,2008112811
32433,30918,2008100818
31799,29135,2009011203
51787,46262,2008040504
32111,29135,2009021701
53539,53537,2008052306
31141,29135,2009020605
33107,29134,2008092107
53551,52846,2008092900
52845,50241,2008122005
50869,51787,2008052311
31799,29135,2008122902
30896,30918,2008102205
31820,32038,2008122601
29137,30918,2008120315
28050,29135,2008103103
46635,52846,2008060206
32433,29135,2008063007
29135,29135,2008091903
52846,52846,2008052714
28051,30918,2008112714
52845,52846,2008072912
28612,31113,2009011113
31799,29135,2009012106
31799,32433,2008112002
28878,30993,2009021015
58315,52828,2008062001
31614,29135,2009020306
30852,29135,2009021603
31212,30918,2008101512
29135,29135,2008091313
29136,30918,2008122916
31828,30994,2009021403
52828,50240,2008051807
29134,30704,2008091520
30323,35865,2008071311
28864,26484,2008052111
52846,52846,2008072806
29136,29135,2008110220
31114,29135,2008112501
31853,31113,2009012005
34257,53551,2008071406
51035,51035,2008060309
50870,52842,2008051702
29135,36882,2008040217
30918,29135,2008091606
31612,29134,2009020801
31235,29135,2008091803
52846,28864,2008060508
29921,32433,2008101503
31799,29135,2009011907
28879,29135,2008091705
52846,52846,2009012212
52828,53724,2008060205
52846,51753,2008060223
31852,29135,2008122302
30852,29135,2008121104
31261,29134,2008091918
25048,25367,2008041215
31829,28613,2008071212
52846,52827,2008090809
29135,30918,2008122415
31112,30917,2008123001
30900,29135,2008111901
36507,29135,2008061413
52900,53551,2008071911
30852,29135,2008102401
49494,52846,2008062906
32721,29135,2009010114
52846,53551,2008081209
28847,30918,2008101410
32433,30710,2008091618
53551,53551,2008122809
30963,29135,2009012803
46262,51034,2008051805
52828,52846,2008081605
51429,50869,2008052309
30852,29135,2008112401
31241,31631,2009011602
30917,29135,2008102302
53537,52843,2008092311
26008,30324,2008101912
29136,30918,2008102317
51752,50241,2008122408
29135,52846,2008052113
29135,31113,2008111816
29136,30465,2008102009
29137,29137,2008112203
29135,30710,2008121614
52842,53724,2008051001
32111,52843,2009021510
31852,29135,2008122501
31804,30465,2008101702
30465,30918,2008101603
30711,29135,2008102411
52846,28864,2008052108
31235,30994,2009012502
52846,50232,2008070606
36887,29135,2008112011
31105,29135,2008120904
30918,29135,2008102001
33022,48969,2008121300
52846,28612,2008061402
28742,30710,2008110412
28864,30710,2008060510
31801,29135,2008120402
31854,30918,2008120809
29134,53551,2008110113
31110,29135,2008060513
32433,30918,2008110317
30710,29135,2008112702
29135,53551,2008060513
31850,29135,2008110706
31615,30994,2009021104
29937,29134,2008101402
31101,29135,2008120302
40543,52846,2009011814
32433,30918,2008091917
30710,30710,2008112601
52846,53755,2008071607
52846,57822,2008053105
31105,29135,2008121003
51034,52846,2008062204
31114,30704,2008101802
30710,29135,2008091703
52846,53551,2008052909
30710,53551,2008122803
29137,29134,2009010610
58107,52846,2008053113
31667,32433,2008111701
31113,29135,2008100904
29135,30710,2008112515
50961,29135,2008071214
48969,52846,2008042706
51787,51429,2008052307
29135,30918,2008091716
30918,30852,2008080208
30603,30918,2008101303
25363,29785,2008071308
32433,30710,2008120215
51752,37230,2008060108
30852,29135,2008100804
29664,52846,2008122109
31851,31113,2009011412
31848,31113,2009011804
30711,32433,2008120101
52846,46165,2008051704
51787,52846,2008072510
31113,30710,2008080303
31666,29135,2008112904
52846,29135,2008110103
31113,29135,2009011501
29135,30918,2008101216
53551,52841,2008072323
31950,31751,2008092003
29137,30918,2008112415
29136,32717,2008123110
52846,50961,2008061504
26130,30918,2008051613
32433,31113,2008122215
52846,52843,2008072723
31614,29135,2009020700
26007,29135,2008052112
29136,32433,2008042211
32433,30918,2008100617
47408,29135,2008121406
30970,30643,2008082213
30653,30956,2008082212
26171,23278,2008082200
30323,30643,2008082303
25363,29135,2011050215
25364,29135,2011050816
58534,58542,2010122417
29136,32433,2010120709
26058,29135,2011051015
29137,26488,2011050103
26055,29135,2011052116
39754,29134,2010121917
36510,37346,2010121917
33911,29135,2011011820
29135,29135,2010120800
36794,29135,2011022401
26057,29135,2011052917
26056,29135,2011052016
29137,26056,2011050901
26057,29135,2011043015
25363,29135,2011052415
25363,29135,2011052816
29140,29135,2011050115
29135,29135,2010120619
26055,29135,2011052216
32554,32433,2011030708
29140,26489,2011050300
26057,29135,2011052516
28863,29135,2011050716
29137,26490,2011051001
25363,29135,2011050315
29137,26490,2011050804
32433,29135,2010121410
29137,26490,2011050201
29135,30147,2008060110
29134,29134,2008052608
29134,29134,2008052907
30928,30738,2008052914
32429,33111,2008052612
25578,25578,2008060110
